productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,extUPC,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extRetreatCost,extResistance
704768,Charcadet,Charcadet,https://tcgplayer-cdn.tcgplayer.com/product/704768_200w.jpg,3,24688,https://cpt.tcgcsv.com/nWF7,2026-07-17T04:10:35.46,1,,,0.01,0.2,25.0,0.13,0.1,Reverse Holofoil,011/084,Common,Fire,80.0,Basic,"[R] Best Punch (40)<br> Flip a coin. If tails, this attack does nothing.",,Wx2,2.0,
704768,Charcadet,Charcadet,https://tcgplayer-cdn.tcgplayer.com/product/704768_200w.jpg,3,24688,https://cpt.tcgcsv.com/nWF7,2026-07-17T04:10:35.46,1,,,0.01,0.15,1.65,0.05,0.02,Normal,011/084,Common,Fire,80.0,Basic,"[R] Best Punch (40)<br> Flip a coin. If tails, this attack does nothing.",,Wx2,2.0,
704769,Armarouge - 012/084,Armarouge 012 084,https://tcgplayer-cdn.tcgplayer.com/product/704769_200w.jpg,3,24688,https://cpt.tcgcsv.com/pWF7,2026-07-17T04:10:35.46,1,,,0.01,0.15,1.65,0.14,0.05,Holofoil,012/084,Rare,Fire,140.0,Stage 1,[R] Flame Legion (40+)<br> This attack does 40 more damage for each of your Benched Pokémon that has any Fire Energy attached.,,Wx2,2.0,
704769,Armarouge - 012/084,Armarouge 012 084,https://tcgplayer-cdn.tcgplayer.com/product/704769_200w.jpg,3,24688,https://cpt.tcgcsv.com/pWF7,2026-07-17T04:10:35.46,1,,,0.07,0.25,1.59,0.25,0.2,Reverse Holofoil,012/084,Rare,Fire,140.0,Stage 1,[R] Flame Legion (40+)<br> This attack does 40 more damage for each of your Benched Pokémon that has any Fire Energy attached.,,Wx2,2.0,
704770,Goldeen - 013/084,Goldeen 013 084,https://tcgplayer-cdn.tcgplayer.com/product/704770_200w.jpg,3,24688,https://cpt.tcgcsv.com/qWF7,2026-07-17T04:10:35.46,1,,,0.01,0.14,1.95,0.04,0.04,Normal,013/084,Common,Water,70.0,Basic,[CC] Pierce (30),,Lx2,1.0,
704770,Goldeen - 013/084,Goldeen 013 084,https://tcgplayer-cdn.tcgplayer.com/product/704770_200w.jpg,3,24688,https://cpt.tcgcsv.com/qWF7,2026-07-17T04:10:35.46,1,,,0.02,0.19,1.66,0.1,0.1,Reverse Holofoil,013/084,Common,Water,70.0,Basic,[CC] Pierce (30),,Lx2,1.0,
704771,Seaking,Seaking,https://tcgplayer-cdn.tcgplayer.com/product/704771_200w.jpg,3,24688,https://cpt.tcgcsv.com/rWF7,2026-07-17T04:10:35.46,1,,,0.01,0.15,1.95,0.07,0.02,Normal,014/084,Uncommon,Water,110.0,Stage 1,[CCC] Hydro Jet<br> This attack does 30 damage to 1 of your opponent's Pokémon for each Water Energy attached to this Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>,,Lx2,1.0,
704771,Seaking,Seaking,https://tcgplayer-cdn.tcgplayer.com/product/704771_200w.jpg,3,24688,https://cpt.tcgcsv.com/rWF7,2026-07-17T04:10:35.46,1,,,0.01,0.2,2.99,0.12,0.07,Reverse Holofoil,014/084,Uncommon,Water,110.0,Stage 1,[CCC] Hydro Jet<br> This attack does 30 damage to 1 of your opponent's Pokémon for each Water Energy attached to this Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>,,Lx2,1.0,
704772,Wailmer,Wailmer,https://tcgplayer-cdn.tcgplayer.com/product/704772_200w.jpg,3,24688,https://cpt.tcgcsv.com/sWF7,2026-07-17T04:10:35.46,1,,,0.01,0.17,3.0,0.12,0.05,Normal,015/084,Common,Water,130.0,Basic,[WW] Water Gun (40),[WWW] Wave Splash (80),Lx2,4.0,
704772,Wailmer,Wailmer,https://tcgplayer-cdn.tcgplayer.com/product/704772_200w.jpg,3,24688,https://cpt.tcgcsv.com/sWF7,2026-07-17T04:10:35.46,1,,,0.01,0.25,5.0,0.24,0.2,Reverse Holofoil,015/084,Common,Water,130.0,Basic,[WW] Water Gun (40),[WWW] Wave Splash (80),Lx2,4.0,
704773,Wailord ex - 016/084,Wailord ex 016 084,https://tcgplayer-cdn.tcgplayer.com/product/704773_200w.jpg,3,24688,https://cpt.tcgcsv.com/tWF7,2026-07-17T04:10:35.46,1,,,0.2,0.7,19.9,0.58,0.57,Holofoil,016/084,Double Rare,Water,380.0,Stage 1,[WWW] Surf (120),[WWWWW] Falling Down (270)<br>This Pokémon is now Asleep.,Lx2,4.0,
704774,Relicanth,Relicanth,https://tcgplayer-cdn.tcgplayer.com/product/704774_200w.jpg,3,24688,https://cpt.tcgcsv.com/vWF7,2026-07-17T04:10:35.46,1,,,0.01,0.15,1.65,0.05,0.05,Normal,017/084,Uncommon,Water,100.0,Basic,"[C] Fossil Beatdown (10+)<br> This attack does 30 more damage for each of your Benched Pokémon that has ""Antique"" in its name.",,Lx2,1.0,
704774,Relicanth,Relicanth,https://tcgplayer-cdn.tcgplayer.com/product/704774_200w.jpg,3,24688,https://cpt.tcgcsv.com/vWF7,2026-07-17T04:10:35.46,1,,,0.02,0.2,2.99,0.16,0.1,Reverse Holofoil,017/084,Uncommon,Water,100.0,Basic,"[C] Fossil Beatdown (10+)<br> This attack does 30 more damage for each of your Benched Pokémon that has ""Antique"" in its name.",,Lx2,1.0,
704775,Popplio,Popplio,https://tcgplayer-cdn.tcgplayer.com/product/704775_200w.jpg,3,24688,https://cpt.tcgcsv.com/wWF7,2026-07-17T04:10:35.46,1,,,0.01,0.19,4.0,0.13,0.05,Reverse Holofoil,018/084,Common,Water,70.0,Basic,[W] Pound (20),,Lx2,1.0,
704775,Popplio,Popplio,https://tcgplayer-cdn.tcgplayer.com/product/704775_200w.jpg,3,24688,https://cpt.tcgcsv.com/wWF7,2026-07-17T04:10:35.46,1,,,0.01,0.15,1.65,0.06,0.04,Normal,018/084,Common,Water,70.0,Basic,[W] Pound (20),,Lx2,1.0,
704776,Brionne,Brionne,https://tcgplayer-cdn.tcgplayer.com/product/704776_200w.jpg,3,24688,https://cpt.tcgcsv.com/xWF7,2026-07-17T04:10:35.46,1,,,0.01,0.2,5.0,0.15,0.12,Reverse Holofoil,019/084,Common,Water,90.0,Stage 1,[W] Hyper Voice (40),,Lx2,2.0,
704776,Brionne,Brionne,https://tcgplayer-cdn.tcgplayer.com/product/704776_200w.jpg,3,24688,https://cpt.tcgcsv.com/xWF7,2026-07-17T04:10:35.46,1,,,0.01,0.15,1.95,0.09,0.05,Normal,019/084,Common,Water,90.0,Stage 1,[W] Hyper Voice (40),,Lx2,2.0,
704777,Primarina - 020/084,Primarina 020 084,https://tcgplayer-cdn.tcgplayer.com/product/704777_200w.jpg,3,24688,https://cpt.tcgcsv.com/zWF7,2026-07-17T04:10:35.46,1,"<strong>Ability: Enriching Melody</strong> Once during your turn, when you play this Pokémon from your hand to evolve 1 of your Pokémon, you may use this Ability. Heal all damage from 1 of your Pokémon.",,0.05,0.24,3.99,0.19,0.15,Reverse Holofoil,020/084,Rare,Water,150.0,Stage 2,[WC] Aqua Return (120)<br> Shuffle this Pokémon and all attached cards into your deck.,,Lx2,2.0,
704777,Primarina - 020/084,Primarina 020 084,https://tcgplayer-cdn.tcgplayer.com/product/704777_200w.jpg,3,24688,https://cpt.tcgcsv.com/zWF7,2026-07-17T04:10:35.46,1,"<strong>Ability: Enriching Melody</strong> Once during your turn, when you play this Pokémon from your hand to evolve 1 of your Pokémon, you may use this Ability. Heal all damage from 1 of your Pokémon.",,0.01,0.17,3.98,0.12,0.07,Holofoil,020/084,Rare,Water,150.0,Stage 2,[WC] Aqua Return (120)<br> Shuffle this Pokémon and all attached cards into your deck.,,Lx2,2.0,
704778,Finizen,Finizen,https://tcgplayer-cdn.tcgplayer.com/product/704778_200w.jpg,3,24688,https://cpt.tcgcsv.com/BWF7,2026-07-17T04:10:35.46,1,,,0.01,0.19,2.99,0.16,0.15,Reverse Holofoil,021/084,Common,Water,80.0,Basic,[WW] Draining Fin (20)<br> Heal 20 damage from this Pokémon.,,Lx2,2.0,
704778,Finizen,Finizen,https://tcgplayer-cdn.tcgplayer.com/product/704778_200w.jpg,3,24688,https://cpt.tcgcsv.com/BWF7,2026-07-17T04:10:35.46,1,,,0.01,0.14,1.65,0.05,0.03,Normal,021/084,Common,Water,80.0,Basic,[WW] Draining Fin (20)<br> Heal 20 damage from this Pokémon.,,Lx2,2.0,
704779,Palafin,Palafin,https://tcgplayer-cdn.tcgplayer.com/product/704779_200w.jpg,3,24688,https://cpt.tcgcsv.com/CWF7,2026-07-17T04:10:35.46,1,,,0.01,0.15,1.65,0.04,0.04,Normal,022/084,Uncommon,Water,150.0,Stage 1,"[WW] Knuckle Justice (80+)<br> If your opponent has exactly 1 Prize card remaining, this attack does 200 more damage.",,Lx2,2.0,
704779,Palafin,Palafin,https://tcgplayer-cdn.tcgplayer.com/product/704779_200w.jpg,3,24688,https://cpt.tcgcsv.com/CWF7,2026-07-17T04:10:35.46,1,,,0.01,0.18,3.99,0.1,0.08,Reverse Holofoil,022/084,Uncommon,Water,150.0,Stage 1,"[WW] Knuckle Justice (80+)<br> If your opponent has exactly 1 Prize card remaining, this attack does 200 more damage.",,Lx2,2.0,
704780,Electrike,Electrike,https://tcgplayer-cdn.tcgplayer.com/product/704780_200w.jpg,3,24688,https://cpt.tcgcsv.com/DWF7,2026-07-17T04:10:35.46,1,,,0.01,0.15,1.65,0.11,0.05,Normal,023/084,Common,Lightning,70.0,Basic,[L] Collect<br> Draw a card.,[LL] Tackle (30),Fx2,1.0,
704780,Electrike,Electrike,https://tcgplayer-cdn.tcgplayer.com/product/704780_200w.jpg,3,24688,https://cpt.tcgcsv.com/DWF7,2026-07-17T04:10:35.46,1,,,0.02,0.19,1.66,0.15,0.12,Reverse Holofoil,023/084,Common,Lightning,70.0,Basic,[L] Collect<br> Draw a card.,[LL] Tackle (30),Fx2,1.0,
704781,Manectric - 024/084,Manectric 024 084,https://tcgplayer-cdn.tcgplayer.com/product/704781_200w.jpg,3,24688,https://cpt.tcgcsv.com/FWF7,2026-07-17T04:10:35.46,1,,,0.04,0.2,1.68,0.19,0.05,Reverse Holofoil,024/084,Uncommon,Lightning,120.0,Stage 1,"[LL] Flashing Barrier<br> During your opponent's next turn, prevent all damage done to this Pokémon by attacks from Evolution Pokémon.",[LLL] Sonic Edge (110)<br>This attack's damage isn't affected by any effects on your opponent's Active Pokémon.,Fx2,1.0,
704781,Manectric - 024/084,Manectric 024 084,https://tcgplayer-cdn.tcgplayer.com/product/704781_200w.jpg,3,24688,https://cpt.tcgcsv.com/FWF7,2026-07-17T04:10:35.46,1,,,0.01,0.15,1.65,0.1,0.05,Normal,024/084,Uncommon,Lightning,120.0,Stage 1,"[LL] Flashing Barrier<br> During your opponent's next turn, prevent all damage done to this Pokémon by attacks from Evolution Pokémon.",[LLL] Sonic Edge (110)<br>This attack's damage isn't affected by any effects on your opponent's Active Pokémon.,Fx2,1.0,
704782,Charjabug,Charjabug,https://tcgplayer-cdn.tcgplayer.com/product/704782_200w.jpg,3,24688,https://cpt.tcgcsv.com/GWF7,2026-07-17T04:10:35.46,1,,,0.01,0.15,1.65,0.06,0.04,Normal,025/084,Common,Lightning,100.0,Stage 1,[L] Vise Grip (30),[LL] Ram (50),Fx2,2.0,
704782,Charjabug,Charjabug,https://tcgplayer-cdn.tcgplayer.com/product/704782_200w.jpg,3,24688,https://cpt.tcgcsv.com/GWF7,2026-07-17T04:10:35.46,1,,,0.01,0.17,1.53,0.12,0.1,Reverse Holofoil,025/084,Common,Lightning,100.0,Stage 1,[L] Vise Grip (30),[LL] Ram (50),Fx2,2.0,
704783,Vikavolt,Vikavolt,https://tcgplayer-cdn.tcgplayer.com/product/704783_200w.jpg,3,24688,https://cpt.tcgcsv.com/HWF7,2026-07-17T04:10:35.46,1,,,0.01,0.15,1.65,0.07,0.05,Normal,026/084,Uncommon,Lightning,160.0,Stage 2,[L] Quick Dive<br> This attack does 50 damage to 1 of your opponent's Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>,"[LL] Giga Railgun (260)<br>If this Pokémon has no Voltaic Lightning Energy attached, this attack does nothing.",Fx2,2.0,
704783,Vikavolt,Vikavolt,https://tcgplayer-cdn.tcgplayer.com/product/704783_200w.jpg,3,24688,https://cpt.tcgcsv.com/HWF7,2026-07-17T04:10:35.46,1,,,0.01,0.16,4.0,0.16,0.07,Reverse Holofoil,026/084,Uncommon,Lightning,160.0,Stage 2,[L] Quick Dive<br> This attack does 50 damage to 1 of your opponent's Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>,"[LL] Giga Railgun (260)<br>If this Pokémon has no Voltaic Lightning Energy attached, this attack does nothing.",Fx2,2.0,
704784,Mega Zeraora ex - 027/084,Mega Zeraora ex 027 084,https://tcgplayer-cdn.tcgplayer.com/product/704784_200w.jpg,3,24688,https://cpt.tcgcsv.com/JWF7,2026-07-17T04:10:35.46,1,,,0.25,0.99,24.98,1.62,1.5,Holofoil,027/084,Double Rare,Lightning,270.0,Basic,[L] Thunderous Fist (60x)<br> This attack does 60 damage for each Lightning Energy attached to this Pokémon.,[LLL] Zepto Turn (150)<br>Switch this Pokémon with 1 of your Benched Pokémon.,Fx2,1.0,
704785,Miraidon,Miraidon,https://tcgplayer-cdn.tcgplayer.com/product/704785_200w.jpg,3,24688,https://cpt.tcgcsv.com/KWF7,2026-07-17T04:10:35.46,1,"<strong>Ability: Photon Cord</strong> If this Pokémon is in the Active Spot and is Knocked Out by damage from an attack from your opponent's Pokémon, move up to 2 Basic Lightning Energy cards from this Pokémon to 1 of your Benched Pokémon.",,0.01,0.15,1.62,0.13,0.09,Holofoil,028/084,Rare,Lightning,120.0,Basic,[LL] Thunder (90)<br> This Pokémon also does 30 damage to itself.,,Fx2,1.0,
704785,Miraidon,Miraidon,https://tcgplayer-cdn.tcgplayer.com/product/704785_200w.jpg,3,24688,https://cpt.tcgcsv.com/KWF7,2026-07-17T04:10:35.46,1,"<strong>Ability: Photon Cord</strong> If this Pokémon is in the Active Spot and is Knocked Out by damage from an attack from your opponent's Pokémon, move up to 2 Basic Lightning Energy cards from this Pokémon to 1 of your Benched Pokémon.",,0.08,0.24,1.61,0.22,0.15,Reverse Holofoil,028/084,Rare,Lightning,120.0,Basic,[LL] Thunder (90)<br> This Pokémon also does 30 damage to itself.,,Fx2,1.0,
704786,Slowpoke,Slowpoke,https://tcgplayer-cdn.tcgplayer.com/product/704786_200w.jpg,3,24688,https://cpt.tcgcsv.com/LWF7,2026-07-17T04:10:35.46,1,,,0.01,0.15,25.0,0.09,0.05,Normal,029/084,Common,Psychic,70.0,Basic,[P] All-You-Can-Yeet<br> You may discard any number of cards from your hand.,[CC] Headbutt (20),Dx2,2.0,F-30
704786,Slowpoke,Slowpoke,https://tcgplayer-cdn.tcgplayer.com/product/704786_200w.jpg,3,24688,https://cpt.tcgcsv.com/LWF7,2026-07-17T04:10:35.46,1,,,0.01,0.25,2.0,0.18,0.12,Reverse Holofoil,029/084,Common,Psychic,70.0,Basic,[P] All-You-Can-Yeet<br> You may discard any number of cards from your hand.,[CC] Headbutt (20),Dx2,2.0,F-30
704787,Slowbro - 030/084,Slowbro 030 084,https://tcgplayer-cdn.tcgplayer.com/product/704787_200w.jpg,3,24688,https://cpt.tcgcsv.com/MWF7,2026-07-17T04:10:35.46,1,,,0.01,0.29,2.0,0.27,0.2,Reverse Holofoil,030/084,Uncommon,Psychic,130.0,Stage 1,"[P] All Out (50+)<br> If you have no cards in your hand, this attack does 160 more damage.",[CCC] Zen Headbutt (110),Dx2,3.0,F-30
704787,Slowbro - 030/084,Slowbro 030 084,https://tcgplayer-cdn.tcgplayer.com/product/704787_200w.jpg,3,24688,https://cpt.tcgcsv.com/MWF7,2026-07-17T04:10:35.46,1,,,0.01,0.15,1.65,0.09,0.05,Normal,030/084,Uncommon,Psychic,130.0,Stage 1,"[P] All Out (50+)<br> If you have no cards in your hand, this attack does 160 more damage.",[CCC] Zen Headbutt (110),Dx2,3.0,F-30
704788,Mega Slowbro ex,Mega Slowbro ex,https://tcgplayer-cdn.tcgplayer.com/product/704788_200w.jpg,3,24688,https://cpt.tcgcsv.com/NWF7,2026-07-17T04:10:35.46,1,,,0.15,0.87,19.99,0.63,0.62,Holofoil,031/084,Double Rare,Psychic,330.0,Stage 1,"[PPP] Shellnado Spin (180)<br> During your opponent's next turn, if this Pokémon is damaged by an attack <em>(even if this Pokémon is Knocked Out)</em>, place 12 damage counters on the Attacking Pokémon.",,Dx2,3.0,F-30
704789,Jynx,Jynx,https://tcgplayer-cdn.tcgplayer.com/product/704789_200w.jpg,3,24688,https://cpt.tcgcsv.com/PWF7,2026-07-17T04:10:35.46,1,,,0.01,0.18,2.99,0.16,0.12,Reverse Holofoil,032/084,Common,Psychic,100.0,Basic,"[P] Intense Kiss<br> At the end of your opponent's next turn, discard the Defending Pokémon and all attached cards.","[PC] Psy Bolt (50)<br>Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.",Dx2,1.0,F-30
704789,Jynx,Jynx,https://tcgplayer-cdn.tcgplayer.com/product/704789_200w.jpg,3,24688,https://cpt.tcgcsv.com/PWF7,2026-07-17T04:10:35.46,1,,,0.01,0.15,1.65,0.06,0.05,Normal,032/084,Common,Psychic,100.0,Basic,"[P] Intense Kiss<br> At the end of your opponent's next turn, discard the Defending Pokémon and all attached cards.","[PC] Psy Bolt (50)<br>Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.",Dx2,1.0,F-30
704790,Shuppet,Shuppet,https://tcgplayer-cdn.tcgplayer.com/product/704790_200w.jpg,3,24688,https://cpt.tcgcsv.com/QWF7,2026-07-17T04:10:35.46,1,<strong>Ability: Hide 'n' Sneak</strong> Prevent all effects of your opponent's Pokémon's attacks and Abilities done to this Pokémon. <em>(Damage is not an effect.)</em>,,0.01,0.2,2.2,0.15,0.1,Normal,033/084,Common,Psychic,50.0,Basic,[P] Hang Down (10),,Dx2,1.0,F-30
704790,Shuppet,Shuppet,https://tcgplayer-cdn.tcgplayer.com/product/704790_200w.jpg,3,24688,https://cpt.tcgcsv.com/QWF7,2026-07-17T04:10:35.46,1,<strong>Ability: Hide 'n' Sneak</strong> Prevent all effects of your opponent's Pokémon's attacks and Abilities done to this Pokémon. <em>(Damage is not an effect.)</em>,,0.02,0.35,4.99,0.28,0.25,Reverse Holofoil,033/084,Common,Psychic,50.0,Basic,[P] Hang Down (10),,Dx2,1.0,F-30
704791,Banette,Banette,https://tcgplayer-cdn.tcgplayer.com/product/704791_200w.jpg,3,24688,https://cpt.tcgcsv.com/RWF7,2026-07-17T04:10:35.46,1,<strong>Ability: Hide 'n' Sneak</strong> Prevent all effects of your opponent's Pokémon's attacks and Abilities done to this Pokémon. <em>(Damage is not an effect.)</em>,,0.1,0.36,3.22,0.36,0.25,Reverse Holofoil,034/084,Uncommon,Psychic,80.0,Stage 1,"[P] Puppet Pull (80)<br> You may search your deck for a card and put it into your hand. Then, shuffle your deck.",,Dx2,1.0,F-30
704791,Banette,Banette,https://tcgplayer-cdn.tcgplayer.com/product/704791_200w.jpg,3,24688,https://cpt.tcgcsv.com/RWF7,2026-07-17T04:10:35.46,1,<strong>Ability: Hide 'n' Sneak</strong> Prevent all effects of your opponent's Pokémon's attacks and Abilities done to this Pokémon. <em>(Damage is not an effect.)</em>,,0.01,0.18,2.2,0.1,0.07,Normal,034/084,Uncommon,Psychic,80.0,Stage 1,"[P] Puppet Pull (80)<br> You may search your deck for a card and put it into your hand. Then, shuffle your deck.",,Dx2,1.0,F-30
704792,Spiritomb,Spiritomb,https://tcgplayer-cdn.tcgplayer.com/product/704792_200w.jpg,3,24688,https://cpt.tcgcsv.com/SWF7,2026-07-17T04:10:35.46,1,,,0.03,0.2,2.11,0.13,0.1,Holofoil,035/084,Rare,Psychic,60.0,Basic,"[P] Spiritual End<br> If you have 13 or more Pokémon that have the Hide 'n' Sneak Ability in your discard pile, choose 2 of your opponent's Pokémon and quadruple the number of damage counters on each of them.",,Dx2,1.0,F-30
704792,Spiritomb,Spiritomb,https://tcgplayer-cdn.tcgplayer.com/product/704792_200w.jpg,3,24688,https://cpt.tcgcsv.com/SWF7,2026-07-17T04:10:35.46,1,,,0.05,0.4,4.99,0.26,0.25,Reverse Holofoil,035/084,Rare,Psychic,60.0,Basic,"[P] Spiritual End<br> If you have 13 or more Pokémon that have the Hide 'n' Sneak Ability in your discard pile, choose 2 of your opponent's Pokémon and quadruple the number of damage counters on each of them.",,Dx2,1.0,F-30
704793,Litwick,Litwick,https://tcgplayer-cdn.tcgplayer.com/product/704793_200w.jpg,3,24688,https://cpt.tcgcsv.com/TWF7,2026-07-17T04:10:35.46,1,,,0.01,0.16,1.65,0.11,0.05,Normal,036/084,Common,Psychic,70.0,Basic,[P] Will-O-Wisp (20),,Dx2,1.0,F-30
704793,Litwick,Litwick,https://tcgplayer-cdn.tcgplayer.com/product/704793_200w.jpg,3,24688,https://cpt.tcgcsv.com/TWF7,2026-07-17T04:10:35.46,1,,,0.02,0.24,1.96,0.21,0.15,Reverse Holofoil,036/084,Common,Psychic,70.0,Basic,[P] Will-O-Wisp (20),,Dx2,1.0,F-30
704794,Lampent,Lampent,https://tcgplayer-cdn.tcgplayer.com/product/704794_200w.jpg,3,24688,https://cpt.tcgcsv.com/VWF7,2026-07-17T04:10:35.46,1,,,0.01,0.15,1.95,0.07,0.05,Normal,037/084,Uncommon,Psychic,90.0,Stage 1,"[P] Spreading Light<br> Search your deck for up to 3 Lampent and put them onto your Bench. Then, shuffle your deck.",,Dx2,1.0,F-30
704794,Lampent,Lampent,https://tcgplayer-cdn.tcgplayer.com/product/704794_200w.jpg,3,24688,https://cpt.tcgcsv.com/VWF7,2026-07-17T04:10:35.46,1,,,0.01,0.25,1.65,0.23,0.15,Reverse Holofoil,037/084,Uncommon,Psychic,90.0,Stage 1,"[P] Spreading Light<br> Search your deck for up to 3 Lampent and put them onto your Bench. Then, shuffle your deck.",,Dx2,1.0,F-30
704795,Mega Chandelure ex - 038/084,Mega Chandelure ex 038 084,https://tcgplayer-cdn.tcgplayer.com/product/704795_200w.jpg,3,24688,https://cpt.tcgcsv.com/WWF7,2026-07-17T04:10:35.46,1,<strong>Ability: Binding Flame</strong> Your opponent's Active Pokémon's Retreat Cost is {{e}} more.,,0.3,1.1,23.0,1.48,1.45,Holofoil,038/084,Double Rare,Psychic,350.0,Stage 2,[PP] Phantom Maze (130+)<br> This attack does 50 more damage for each Retreat Cost.,,Dx2,2.0,F-30
704796,Dhelmise - 039/084,Dhelmise 039 084,https://tcgplayer-cdn.tcgplayer.com/product/704796_200w.jpg,3,24688,https://cpt.tcgcsv.com/XWF7,2026-07-17T04:10:35.46,1,,,0.02,0.3,3.99,0.22,0.15,Reverse Holofoil,039/084,Uncommon,Psychic,140.0,Basic,"[P] Vengeful Anchor (30+)<br> If you have 4 or more Pokémon that have the Hide 'n' Sneak Ability in your discard pile, this attack does 140 more damage.",,Dx2,3.0,F-30
704796,Dhelmise - 039/084,Dhelmise 039 084,https://tcgplayer-cdn.tcgplayer.com/product/704796_200w.jpg,3,24688,https://cpt.tcgcsv.com/XWF7,2026-07-17T04:10:35.46,1,,,0.01,0.19,3.99,0.12,0.07,Normal,039/084,Uncommon,Psychic,140.0,Basic,"[P] Vengeful Anchor (30+)<br> If you have 4 or more Pokémon that have the Hide 'n' Sneak Ability in your discard pile, this attack does 140 more damage.",,Dx2,3.0,F-30
704797,Marshadow,Marshadow,https://tcgplayer-cdn.tcgplayer.com/product/704797_200w.jpg,3,24688,https://cpt.tcgcsv.com/ZWF7,2026-07-17T04:10:35.46,1,,,0.01,0.15,1.65,0.08,0.05,Normal,040/084,Uncommon,Psychic,90.0,Basic,[P] Shadowy Knot (30x)<br> This attack does 30 damage for each Retreat Cost.,,Dx2,1.0,F-30
704797,Marshadow,Marshadow,https://tcgplayer-cdn.tcgplayer.com/product/704797_200w.jpg,3,24688,https://cpt.tcgcsv.com/ZWF7,2026-07-17T04:10:35.46,1,,,0.02,0.2,3.0,0.2,0.14,Reverse Holofoil,040/084,Uncommon,Psychic,90.0,Basic,[P] Shadowy Knot (30x)<br> This attack does 30 damage for each Retreat Cost.,,Dx2,1.0,F-30
704798,Annihilape,Annihilape,https://tcgplayer-cdn.tcgplayer.com/product/704798_200w.jpg,3,24688,https://cpt.tcgcsv.com/-WF7,2026-07-17T04:10:35.46,1,"<strong>Ability: Durable Body</strong> If this Pokémon would be Knocked Out by damage from an attack, flip a coin. If heads, this Pokémon is not Knocked Out, and its remaining HP becomes 10.",,0.01,0.15,1.95,0.08,0.02,Normal,041/084,Uncommon,Psychic,150.0,Stage 2,[PP] Ghostly Blow (100)<br> Place 5 damage counters on 1 of your opponent's Benched Pokémon.,,Dx2,2.0,F-30
704798,Annihilape,Annihilape,https://tcgplayer-cdn.tcgplayer.com/product/704798_200w.jpg,3,24688,https://cpt.tcgcsv.com/-WF7,2026-07-17T04:10:35.46,1,"<strong>Ability: Durable Body</strong> If this Pokémon would be Knocked Out by damage from an attack, flip a coin. If heads, this Pokémon is not Knocked Out, and its remaining HP becomes 10.",,0.01,0.2,30.0,0.18,0.12,Reverse Holofoil,041/084,Uncommon,Psychic,150.0,Stage 2,[PP] Ghostly Blow (100)<br> Place 5 damage counters on 1 of your opponent's Benched Pokémon.,,Dx2,2.0,F-30
704799,Mankey,Mankey,https://tcgplayer-cdn.tcgplayer.com/product/704799_200w.jpg,3,24688,https://cpt.tcgcsv.com/_WF7,2026-07-17T04:10:35.46,1,,,0.01,0.22,4.99,0.2,0.15,Reverse Holofoil,042/084,Common,Fighting,50.0,Basic,[C] Low Kick (20),,Px2,1.0,
704799,Mankey,Mankey,https://tcgplayer-cdn.tcgplayer.com/product/704799_200w.jpg,3,24688,https://cpt.tcgcsv.com/_WF7,2026-07-17T04:10:35.46,1,,,0.01,0.15,2.2,0.07,0.05,Normal,042/084,Common,Fighting,50.0,Basic,[C] Low Kick (20),,Px2,1.0,
704800,Primeape,Primeape,https://tcgplayer-cdn.tcgplayer.com/product/704800_200w.jpg,3,24688,https://cpt.tcgcsv.com/0XF7,2026-07-17T04:10:35.46,1,,,0.01,0.15,1.65,0.06,0.05,Normal,043/084,Common,Fighting,110.0,Stage 1,[CC] Corkscrew Punch (50),,Px2,2.0,
704800,Primeape,Primeape,https://tcgplayer-cdn.tcgplayer.com/product/704800_200w.jpg,3,24688,https://cpt.tcgcsv.com/0XF7,2026-07-17T04:10:35.46,1,,,0.01,0.18,1.65,0.16,0.09,Reverse Holofoil,043/084,Common,Fighting,110.0,Stage 1,[CC] Corkscrew Punch (50),,Px2,2.0,
704801,Cranidos,Cranidos,https://tcgplayer-cdn.tcgplayer.com/product/704801_200w.jpg,3,24688,https://cpt.tcgcsv.com/2XF7,2026-07-17T12:59:24.42,1,,,0.04,0.2,1.68,0.19,0.15,Reverse Holofoil,044/084,Common,Fighting,100.0,Stage 1,[FF] Push Down (70)<br> Switch out your opponent's Active Pokémon to the Bench. <em>(Your opponent chooses the new Active Pokémon.)</em>,,Gx2,2.0,
704801,Cranidos,Cranidos,https://tcgplayer-cdn.tcgplayer.com/product/704801_200w.jpg,3,24688,https://cpt.tcgcsv.com/2XF7,2026-07-17T12:59:24.42,1,,,0.01,0.15,1.66,0.09,0.05,Normal,044/084,Common,Fighting,100.0,Stage 1,[FF] Push Down (70)<br> Switch out your opponent's Active Pokémon to the Bench. <em>(Your opponent chooses the new Active Pokémon.)</em>,,Gx2,2.0,
